Time (s),Source voltage (V),Load voltage (V),Curr sense voltage (V),Current (mA)
71.18406891822815,3.19125,3.224125,0.032625,326.25
71.41250681877136,3.191875,3.2245,0.032625,326.25
71.64071798324585,3.18975,3.222125,0.032625,326.25
71.86966753005981,3.190125,3.223,0.0325,325.0
72.09896183013916,3.1946250000000003,3.227625,0.03275,327.5
72.32727098464966,3.1946250000000003,3.227375,0.032625,326.25
72.55531597137451,3.19325,3.2255000000000003,0.032625,326.25
72.78362679481506,3.191625,3.224375,0.032625,326.25
73.01303315162659,3.19225,3.2247500000000002,0.032625,326.25
73.24136567115784,3.1905,3.222875,0.032625,326.25
73.46993803977966,3.18975,3.222125,0.032625,326.25
73.69819664955139,3.18875,3.221375,0.032625,326.25
73.92902493476868,3.1975000000000002,3.230125,0.032625,326.25
74.15737462043762,3.196,3.227625,0.032625,326.25
74.38570404052734,3.185125,3.21775,0.032625,326.25
74.61478996276855,3.181625,3.214125,0.032625,326.25
74.84341502189636,3.179625,3.212,0.032625,326.25
75.0721218585968,3.177375,3.2098750000000003,0.0325,325.0
75.30082607269287,0.2935,0.24975,0.002125,21.25
75.52997374534607,0.009875,0.009000000000000001,0.000125,1.25
75.75917959213257,0.002875,0.002875,0.0,0.0
75.98742079734802,0.0016250000000000001,0.0016250000000000001,0.0,0.0
76.21552848815918,0.001,0.001,0.000125,1.25
76.44410705566406,0.000875,0.00075,0.000125,1.25
76.6723301410675,0.0005,0.0005,0.0,0.0
76.90144419670105,0.000375,0.000375,0.0,0.0
77.1304771900177,0.00025,0.00025,0.0,0.0
77.35852789878845,0.000125,0.00025,0.0,0.0
77.58662819862366,0.0,0.000125,0.0,0.0
77.81598830223083,0.000125,0.000125,0.0,0.0
78.04541635513306,0.0,0.000125,0.0,0.0
78.27396392822266,0.0,0.0,0.0,0.0
78.50220513343811,0.0,0.0,0.0,0.0
